ID,Size,PredictedProbability,ActualValue
0,1,1.6051807590595304E-6,NO
1,0,6.200499368876256E-6,NO
2,1,7.326472001463318E-6,NO
3,0,1.688623443191821E-6,NO
4,1,1.6051807590595304E-6,NO
5,1,1.298328641181162E-6,NO
6,5,7.878135676713784E-6,NO
7,6,0.008681724312321448,NO
8,1,1.4052878497618464E-5,NO
9,13,0.0010726793352589018,NO
10,1,1.6051807590595304E-6,NO
11,1,1.781223989858906E-6,NO
12,2,1.6051807590595304E-6,NO
13,14,0.011198325555083325,NO
14,1,3.6047784312910215E-6,NO
15,5,5.7700058987188696E-5,NO
16,1,1.6051807590595304E-6,NO
17,1,4.542863709533692E-6,NO
18,9,0.0019481438633271442,NO
19,1,1.298328641181162E-6,NO
20,1,1.6051807590595304E-6,NO
21,6,2.3993035411333797E-5,NO
22,20,0.9999973502478501,NO
23,1,1.6051807590595304E-6,NO
24,1,1.6051807590595304E-6,NO
25,1,1.6051807590595304E-6,NO
26,47,0.9999999296819703,NO
27,1,5.61653775052622E-6,NO
28,1,1.6051807590595304E-6,NO
29,1,1.6051807590595304E-6,NO
30,1,1.298328641181162E-6,NO
31,13,2.2615334057807654E-5,NO
32,1,1.298328641181162E-6,NO
33,1,1.4052878497618464E-5,NO
34,3,6.029032455835144E-6,NO
35,0,1.5408897866965128E-6,NO
36,1,5.61653775052622E-6,NO
37,25,0.9421418590122232,NO
38,0,1.688623443191821E-6,NO
39,1,1.6051807590595304E-6,NO
40,38,0.9999999999619187,NO
41,4,2.93734652766565E-6,NO
42,1,1.781223989858906E-6,NO
43,1,2.093874691705003E-6,NO
44,1,1.298328641181162E-6,NO
45,3,1.87088547018607E-5,NO
46,1,5.61653775052622E-6,NO
47,1,4.45674357079704E-6,NO
48,1,1.6051807590595304E-6,NO
49,0,9.926843184699541E-6,NO
50,8,3.1565096587903515E-5,NO
51,1,1.4052878497618464E-5,NO
52,1,4.542863709533692E-6,NO
53,4,2.9402462092722377E-6,NO
54,1,1.6051807590595304E-6,NO
55,1,1.298328641181162E-6,NO
56,1,1.298328641181162E-6,NO
57,1,2.0623291371338192E-5,NO
58,0,1.5408897866965128E-6,NO
59,1,1.6051807590595304E-6,NO
60,11,4.392476202606893E-4,NO
61,1,2.093874691705003E-6,NO
62,1,1.4314628439823992E-5,NO
63,5,4.782851514011842E-6,NO
64,1,1.298328641181162E-6,NO
65,1,1.6051807590595304E-6,NO
66,4,1.7792305595513512E-6,NO
67,3,4.501526359705438E-6,NO
68,1,1.6051807590595304E-6,NO
69,1,1.6051807590595304E-6,NO
70,34,0.9994953556812334,NO
71,0,1.9050696543142617E-6,NO
72,1,4.542863709533692E-6,NO
73,0,4.7666129597945715E-6,NO
74,8,2.0549066707639662E-5,NO
75,1,5.61653775052622E-6,NO
76,1,1.4407188643193148E-6,NO
77,13,1.5117678445514295E-4,NO
78,3,1.7159175729558731E-4,NO
79,0,6.200499368876256E-6,NO
80,5,3.127158748696552E-6,NO
81,28,0.9137597487673639,NO
82,1,2.908990668967281E-5,NO
83,3,9.020704086295035E-6,NO
84,3,2.251003737269104E-5,NO
85,1,1.298328641181162E-6,NO
86,1,1.298328641181162E-6,NO
87,1,1.298328641181162E-6,NO
88,5,3.4895165182478166E-4,NO
89,1,1.298328641181162E-6,NO
90,2,3.7685222898503007E-6,NO
91,1,5.61653775052622E-6,NO
92,1,1.1366506829295298E-5,NO
93,1,1.1366506829295298E-5,NO
94,1,1.6051807590595304E-6,NO
95,7,2.509388235369092E-5,NO
96,2,1.2863225132079854E-6,NO
97,3,9.020704086295035E-6,NO
98,1,1.298328641181162E-6,NO
99,1,2.323513792249435E-6,NO
100,1,1.298328641181162E-6,NO
101,1,5.61653775052622E-6,NO
102,1,1.781223989858906E-6,NO
103,1,1.781223989858906E-6,NO
104,8,1.2207524695984318E-5,NO
105,4,1.7792305595513512E-6,NO
106,1,5.721152692264915E-6,NO
107,1,1.6051807590595304E-6,NO
108,0,7.876993956894178E-6,NO
109,1,1.298328641181162E-6,NO
110,15,7.958703612963622E-5,NO
111,0,1.688623443191821E-6,NO
112,1,1.298328641181162E-6,NO
113,1,1.6051807590595304E-6,NO
114,7,1.63909993535708E-5,NO
115,0,1.688623443191821E-6,NO
116,1,1.6051807590595304E-6,NO
117,7,2.434933749632394E-6,NO
118,3,1.6722126970360727E-6,NO
119,0,2.790514666371981E-6,NO
120,1,1.6051807590595304E-6,NO
121,20,0.9999732052790906,NO
122,0,6.007045064788433E-6,NO
123,3,1.912042747317618E-6,NO
124,2,1.5903370599042542E-6,NO
125,1,1.6051807590595304E-6,NO
126,20,0.005283140377315267,NO
127,1,4.45674357079704E-6,NO
128,11,1.3367839412462264E-4,NO
129,1,1.4314628439823992E-5,NO
130,1,1.298328641181162E-6,NO
131,0,1.9050696543142617E-6,NO
132,5,3.4895165182478166E-4,NO
133,1,1.298328641181162E-6,NO
134,10,1.2745865218379124E-4,NO
135,1,5.61653775052622E-6,NO
136,1,5.721152692264915E-6,NO
137,0,2.790514666371981E-6,NO
138,1,2.0039119280741837E-4,NO
139,1,5.813584804177468E-6,NO
140,3,1.6722126970360727E-6,NO
141,1,4.542863709533692E-6,NO
142,3,1.6722126970360727E-6,NO
143,1,4.542863709533692E-6,NO
144,1,1.298328641181162E-6,NO
145,2,2.5648097250344654E-6,NO
146,1,1.6051807590595304E-6,NO
147,4,3.389357032433615E-5,NO
148,1,1.6051807590595304E-6,NO
149,0,1.3658201439703845E-6,NO
150,1,1.4407188643193148E-6,NO
151,1,1.6051807590595304E-6,NO
152,1,1.4079807252492611E-5,NO
153,0,6.007045064788433E-6,NO
154,1,4.542863709533692E-6,NO
155,1,1.298328641181162E-6,NO
156,4,2.655815267663227E-6,NO
157,1,1.6051807590595304E-6,NO
158,22,0.4328051901842369,NO
159,3,2.577639599929164E-6,NO
160,1,2.093874691705003E-6,NO
161,4,6.616852468731137E-6,NO
162,1,1.6051807590595304E-6,NO
163,8,0.0015174931005025884,NO
164,1,2.6526225916668493E-6,NO
165,1,1.4407188643193148E-6,NO
166,1,1.298328641181162E-6,NO
167,3,1.6722126970360727E-6,NO
168,1,5.61653775052622E-6,NO
169,7,2.4790159304313984E-6,NO
170,4,5.592660458431461E-6,NO
171,7,5.0580365530508165E-6,YES
172,1,1.298328641181162E-6,NO
173,1,2.9435404248876443E-6,NO
174,10,3.235180380086554E-4,NO
175,3,1.912042747317618E-6,NO
176,0,3.8554124401939085E-6,NO
177,1,1.298328641181162E-6,NO
178,4,3.234686379783465E-6,NO
179,5,2.6330977479317665E-6,NO
180,9,0.011890823290718458,NO
181,9,3.713587686197743E-5,NO
182,60,1.0,NO
183,1,2.093874691705003E-6,NO
184,1,1.6051807590595304E-6,NO
185,0,7.799836698798191E-5,NO
186,14,1.163687839806479E-4,NO
187,1,1.6051807590595304E-6,NO
188,5,2.916950893176217E-6,NO
189,3,4.638432656514249E-6,NO
190,2,1.449693294812313E-6,NO
191,1,2.588748817861424E-6,NO
192,1,5.721152692264915E-6,NO
193,9,2.853483954216574E-5,NO
194,18,0.0030184861090059795,NO
195,1,1.6051807590595304E-6,NO
196,8,2.0688944671315882E-5,NO
197,1,1.6051807590595304E-6,NO
198,10,1.290932641565311E-5,NO
199,1,1.298328641181162E-6,NO
200,1,2.230069110400529E-5,NO
201,1,5.1599417310892865E-5,NO
202,1,3.6047784312910215E-6,NO
203,3,1.6722126970360727E-6,NO
204,43,0.9999999869589069,NO
205,3,7.446179467473659E-6,NO
206,0,1.688623443191821E-6,NO
207,2,9.53598568887937E-6,NO
208,1,5.721152692264915E-6,NO
209,12,0.004905693171344403,NO
210,1,1.4407188643193148E-6,NO
211,1,1.6051807590595304E-6,NO
212,1,1.6051807590595304E-6,NO
213,1,5.61653775052622E-6,NO
214,0,1.9050696543142617E-6,NO
215,1,1.4407188643193148E-6,NO
216,1,2.093874691705003E-6,NO
217,1,1.298328641181162E-6,NO
218,28,0.9999650510570925,NO
219,19,0.003875838175780675,NO
220,3,1.8487487338543092E-6,NO
221,1,1.6051807590595304E-6,NO
222,2,2.5648097250344654E-6,NO
223,6,2.132993574071383E-6,NO
224,1,1.298328641181162E-6,NO
225,1,1.298328641181162E-6,NO
226,12,0.001694865185561087,NO
227,10,1.7989298463801483E-4,NO
228,5,1.409581933732222E-4,NO
229,3,9.963177941957787E-6,NO
230,0,2.790514666371981E-6,NO
231,49,1.0,NO
232,2,1.6051807590595304E-6,NO
233,1,1.298328641181162E-6,NO
234,0,1.5408897866965128E-6,NO
235,0,1.5408897866965128E-6,NO
236,7,1.1820508204555513E-4,NO
237,5,1.5032118390930653E-5,NO
238,5,2.942246161238411E-4,NO
239,1,2.093874691705003E-6,NO
240,9,1.1755434176480567E-5,NO
241,1,1.6051807590595304E-6,NO
242,1,5.61653775052622E-6,NO
243,1,1.6051807590595304E-6,NO
244,1,1.298328641181162E-6,NO
245,1,1.6051807590595304E-6,NO
246,0,2.790514666371981E-6,NO
247,6,9.293752392087563E-4,NO
248,1,5.61653775052622E-6,NO
249,0,1.688623443191821E-6,NO
250,1,4.627480240781529E-6,NO
251,1,1.6051807590595304E-6,NO
252,13,2.4351653798939128E-4,NO
253,1,3.6047784312910215E-6,NO
254,0,1.688623443191821E-6,NO
255,15,0.00807910893998938,NO
256,0,1.3658201439703845E-6,NO
257,4,5.93444171365767E-6,NO
258,0,1.688623443191821E-6,NO
259,1,1.6051807590595304E-6,NO
260,1,1.298328641181162E-6,NO
261,1,1.1388287897144206E-5,NO
262,1,1.781223989858906E-6,NO
263,6,3.2341452199749463E-6,NO
264,11,0.8165430874542327,NO
265,1,1.298328641181162E-6,NO
266,1,1.4407188643193148E-6,NO
267,0,1.3658201439703845E-6,NO
268,1,1.298328641181162E-6,NO
269,1,9.454398226473052E-6,NO
270,95,1.0,NO
271,4,2.8694466280665215E-6,NO
272,1,1.298328641181162E-6,NO
273,1,4.45674357079704E-6,NO
274,0,4.7666129597945715E-6,NO
275,2,1.5903370599042542E-6,NO
276,1,1.6051807590595304E-6,NO
277,1,1.6051807590595304E-6,NO
278,1,1.298328641181162E-6,NO
279,1,5.61653775052622E-6,NO
280,1,1.6051807590595304E-6,NO
281,1,2.6526225916668493E-6,NO
282,3,2.3049914685790266E-6,NO
283,9,1.9275199129227333E-5,NO
284,1,2.6526225916668493E-6,NO
285,1,1.6051807590595304E-6,NO
286,1,5.298118306875563E-5,NO
287,1,1.4407188643193148E-6,NO
288,1,1.781223989858906E-6,NO
289,2,1.5903370599042542E-6,NO
290,2,2.8047637014364928E-6,NO
291,21,0.09478782876184719,NO
292,1,1.298328641181162E-6,NO
293,1,1.4407188643193148E-6,NO
294,1,1.6051807590595304E-6,NO
295,1,5.61653775052622E-6,NO
296,12,8.569070783678639E-5,NO
297,13,0.0023681062521453853,NO
298,1,5.61653775052622E-6,NO
299,1,1.298328641181162E-6,NO
300,3,1.6722126970360727E-6,NO
301,6,6.991236936991685E-6,NO
302,1,2.323513792249435E-6,NO
303,0,1.3658201439703845E-6,NO
304,21,0.8339475198801656,NO
305,1,1.6051807590595304E-6,NO
306,1,1.6051807590595304E-6,NO
307,61,1.0,NO
308,1,4.542863709533692E-6,NO
309,90,1.0,NO
310,23,0.9995542886694495,NO
311,1,1.4407188643193148E-6,NO
312,1,1.6051807590595304E-6,NO
313,1,1.298328641181162E-6,NO
314,1,0.0037286558979418303,NO
315,1,1.781223989858906E-6,NO
316,1,1.298328641181162E-6,NO
317,6,9.293752392087563E-4,NO
318,1,7.326472001463318E-6,NO
319,1,1.6051807590595304E-6,NO
320,1,4.542863709533692E-6,NO
321,1,1.298328641181162E-6,NO
322,1,1.6051807590595304E-6,NO
323,12,0.001628416975102467,NO
324,8,9.027383298513929E-6,NO
325,2,4.549821432397366E-6,NO
326,3,2.084889145647172E-6,NO
327,1,1.6051807590595304E-6,NO
328,1,4.542863709533692E-6,NO
329,8,1.4918023885076593E-5,NO
330,2,1.449693294812313E-6,NO
331,1,1.781223989858906E-6,NO
332,1,1.6051807590595304E-6,NO
333,28,0.9999999866344425,NO
334,1,1.4407188643193148E-6,NO
335,3,0.0051102426220217476,NO
336,1,2.093874691705003E-6,NO
337,4,1.5360804377648045E-5,NO
338,1,1.298328641181162E-6,NO
339,1,1.4407188643193148E-6,NO
340,1,1.781223989858906E-6,NO
341,1,4.542863709533692E-6,NO
342,1,1.298328641181162E-6,NO
343,1,1.4407188643193148E-6,NO
344,6,2.132993574071383E-6,NO
345,7,5.438049288387506E-6,NO
346,0,1.688623443191821E-6,NO
347,1,1.298328641181162E-6,NO
348,7,2.0051186783218906E-6,NO
349,1,1.6051807590595304E-6,NO
350,8,3.5289957886475516E-5,NO
351,3,4.70971937666145E-6,NO
352,1,1.6051807590595304E-6,NO
353,1,5.61653775052622E-6,NO
354,2,1.2863225132079854E-6,NO
355,9,2.3933587383916476E-4,NO
