ID,Size,PredictedProbability,ActualValue
0,0,1.1855387658353682E-4,NO
1,1,9.703979365571343E-5,NO
2,1,9.011851655037565E-5,NO
3,8,0.006696987907928841,YES
4,1,9.703979365571343E-5,NO
5,1,9.011851655037565E-5,NO
6,6,0.0878672376945825,NO
7,7,0.025307611833990124,NO
8,3,1.317959046775125E-4,NO
9,6,0.03691893253894149,NO
10,4,0.0010288501212801244,NO
11,20,0.9929563318030228,NO
12,1,9.011851655037565E-5,NO
13,4,0.5326701676368053,NO
14,1,9.011851655037565E-5,NO
15,3,4.5799223229699073E-4,NO
16,1,9.011851655037565E-5,NO
17,10,0.0054276300592812,NO
18,2,1.5732847526480942E-4,NO
19,1,9.011851655037565E-5,NO
20,1,9.011851655037565E-5,YES
21,16,0.9616004253910789,NO
22,1,9.011851655037565E-5,NO
23,1,1.1222838208103974E-4,NO
24,4,8.218141534771769E-4,NO
25,1,9.703979365571343E-5,NO
26,1,9.703979365571343E-5,NO
27,0,9.51979580065043E-5,NO
28,2,2.4925950479050166E-4,NO
29,5,6.820623443654047E-4,NO
30,0,1.1855387658353682E-4,NO
31,1,9.703979365571343E-5,NO
32,1,9.011851655037565E-5,NO
33,4,2.9084055660301184E-4,NO
34,0,4.3509678725034575E-4,NO
35,7,6.428332293757201E-4,NO
36,0,1.0,NO
37,10,0.0016579200917085112,NO
38,1,1.1222838208103974E-4,NO
39,32,0.999999980776727,YES
40,5,2.5416769639915055E-4,YES
41,6,6.776781219785239E-4,NO
42,0,1.1855387658353682E-4,NO
43,4,4.2869577043479863E-4,NO
44,1,1.3941687938620433E-4,NO
45,2,1.299895026898516E-4,NO
46,1,9.011851655037565E-5,NO
47,1,1.3941687938620433E-4,NO
48,1,9.011851655037565E-5,NO
49,1,9.703979365571343E-5,NO
50,5,4.3163933420847436E-4,YES
51,21,0.999999992964944,NO
52,3,1.0204712785538548E-4,YES
53,1,9.011851655037565E-5,NO
54,1,9.011851655037565E-5,YES
55,7,0.0012621532209604574,NO
56,6,0.999892196318881,NO
57,1,9.011851655037565E-5,NO
58,1,9.011851655037565E-5,NO
59,11,0.28259417982801643,YES
60,9,0.001838491595709901,NO
61,1,9.703979365571343E-5,NO
62,6,8.80479834675942E-4,NO
63,1,1.1222838208103974E-4,NO
64,1,9.011851655037565E-5,NO
65,0,2.8201019647883165E-4,NO
66,0,2.8201019647883165E-4,NO
67,1,9.011851655037565E-5,NO
68,1,1.1222838208103974E-4,NO
69,0,9.51979580065043E-5,NO
70,3,1.0988444479883738E-4,YES
71,3,2.218332385732118E-4,NO
72,2,1.6941073318662049E-4,NO
73,1,9.011851655037565E-5,NO
74,5,2.801839075306267E-4,NO
75,6,4.158946073669187E-4,NO
76,1,1.3941687938620433E-4,NO
77,0,1.4727456526330874E-4,NO
78,3,1.317959046775125E-4,NO
79,1,9.703979365571343E-5,NO
80,1,9.011851655037565E-5,YES
81,10,0.6730014758288992,NO
82,11,0.8892990110389851,NO
83,1,1.1222838208103974E-4,NO
84,1,0.007019710295562675,NO
85,29,0.9999999999998423,YES
86,1,9.011851655037565E-5,NO
87,2,0.008214408003792762,NO
88,1,9.011851655037565E-5,NO
89,4,0.0010288501212801244,NO
90,5,3.2824810050864E-4,NO
91,4,4.015993136559548E-4,NO
92,2,1.6941073318662049E-4,NO
93,1,9.011851655037565E-5,NO
94,0,9.51979580065043E-5,NO
95,0,1.0250930608769797E-4,NO
96,1,2.90749871499261E-4,NO
97,1,1.1222838208103974E-4,NO
98,0,1.4727456526330874E-4,NO
99,2,0.9994497386747794,NO
100,15,0.5155231438433541,NO
101,50,1.0,YES
102,1,9.011851655037565E-5,NO
103,1,9.011851655037565E-5,NO
104,3,1.0988444479883738E-4,YES
105,1,9.011851655037565E-5,NO
106,4,2.614555612116075E-4,NO
107,21,1.0,NO
108,25,1.0,NO
109,1,9.011851655037565E-5,NO
110,4,2.3412896124193187E-4,NO
111,10,0.04297325307946209,NO
112,1,0.004548580607258022,NO
113,3,1.0988444479883738E-4,YES
114,1,9.011851655037565E-5,NO
115,1,9.011851655037565E-5,YES
116,2,1.0064842321105576E-4,NO
117,2,3.248393683173307E-4,NO
118,1,1.1222838208103974E-4,NO
119,2,1.0064842321105576E-4,NO
120,3,3.4315999198908327E-4,NO
121,1,9.011851655037565E-5,NO
122,34,1.0,YES
123,3,1.0204712785538548E-4,YES
124,29,0.9999999999999989,YES
125,1,9.011851655037565E-5,NO
126,11,0.00645337081591152,NO
127,1,9.703979365571343E-5,NO
128,1,9.011851655037565E-5,NO
129,2,1.0064842321105576E-4,NO
130,1,9.011851655037565E-5,NO
131,0,9.51979580065043E-5,NO
132,0,4.1434828751619985E-4,NO
133,1,9.011851655037565E-5,NO
134,1,9.011851655037565E-5,NO
135,3,1.4191763183394484E-4,NO
136,0,9.51979580065043E-5,NO
137,1,9.011851655037565E-5,NO
138,17,0.8742398615324586,NO
139,1,9.703979365571343E-5,NO
140,1,9.011851655037565E-5,NO
141,1,9.011851655037565E-5,NO
142,2,0.005658348962835386,YES
