ID,Size,PredictedProbability,ActualValue
0,4,0.5128204411301406,NO
1,4,0.2083346584864424,NO
2,3,0.7119739604272244,NO
3,1,0.26270899070256726,NO
4,17,2.7258930206581893E-5,NO
5,0,1.0901789055990732E-4,YES
6,1,0.26270899070256726,NO
7,3,1.362983663805659E-5,NO
8,0,9.912682159443962E-6,NO
9,2,6.815011206517728E-6,NO
10,0,0.09756140373243728,NO
11,1,0.26270899070256726,NO
12,2,0.1379315790419818,NO
13,1,0.26270899070256726,NO
14,1,1.0901789055990732E-4,NO
15,1,0.26270899070256726,NO
16,1,0.26270899070256726,NO
17,1,0.11815261361391104,NO
18,17,5.451488837808875E-5,NO
19,12,5.451488837808875E-5,NO
20,6,7.788569070538688E-6,NO
21,28,0.9090827987145969,NO
22,4,5.451488837808875E-5,NO
23,2,0.33333357564779387,NO
24,0,4.7408970275657775E-6,NO
25,9,5.451488837808875E-5,NO
26,1,0.26270899070256726,NO
27,22,1.0901789055990732E-4,NO
28,0,0.09756140373243728,NO
29,1,0.11815261361391104,NO
30,9,5.451488837808875E-5,NO
31,14,1.0901789055990732E-4,NO
32,1,0.26270899070256726,NO
33,1,2.596216651263176E-6,NO
34,1,5.451488837808875E-5,NO
35,0,0.04464307880748701,NO
36,0,4.487307312096137E-7,NO
37,2,0.8333272755731168,NO
38,9,5.451488837808875E-5,NO
39,9,2.7258930206581893E-5,NO
40,1,0.267489816268715,NO
41,6,0.4166669190771653,NO
42,16,5.451488837808875E-5,NO
43,7,2.3200246720408557E-6,NO
44,1,0.26270899070256726,NO
45,4,0.5882347281610754,NO
46,1,0.11815261361391104,NO
47,1,0.26270899070256726,NO
48,4,5.451488837808875E-5,NO
49,3,0.7723574821275326,NO
50,8,3.634457979919977E-5,NO
51,1,0.26270899070256726,NO
52,0,0.04464307880748701,NO
53,9,5.451488837808875E-5,NO
54,3,2.7258930206581893E-5,NO
55,4,2.7258930206581893E-5,NO
56,2,0.33333357564779387,NO
57,0,4.7408970275657775E-6,NO
58,6,5.451488837808875E-5,NO
59,1,0.26270899070256726,YES
60,6,2.7258930206581893E-5,NO
61,13,3.634457979919977E-5,NO
62,1,0.11815261361391104,NO
63,32,1.0901789055990732E-4,NO
64,2,0.27777845087244013,NO
65,28,5.451488837808875E-5,NO
66,7,2.3200246720408557E-6,NO
67,4,7.269338681535632E-6,NO
68,0,4.7408970275657775E-6,NO
69,0,0.03649671927861093,NO
70,1,0.26270899070256726,YES
71,0,4.487307312096137E-7,NO
72,7,1.817295038784544E-5,NO
73,1,0.26270899070256726,NO
74,6,3.634457979919977E-5,NO
75,9,6.815011206517728E-6,NO
76,1,0.26270899070256726,NO
77,6,0.4166669190771653,NO
78,22,1.0901789055990732E-4,NO
79,5,3.517448337025119E-6,NO
80,5,7.788569070538688E-6,NO
81,1,1.0903928757952344E-5,NO
82,1,0.26270899070256726,NO
83,2,1.0901789055990732E-4,NO
84,2,0.14285825552373305,NO
85,5,4.956390210842802E-6,NO
86,9,1.0901789055990732E-4,NO
87,1,0.26270899070256726,NO
88,7,3.760029156722258E-6,NO
89,4,0.9999890960712421,YES
90,15,1.0901789055990732E-4,NO
91,1,0.11815261361391104,NO
92,4,4.7408970275657775E-6,NO
93,5,5.451488837808875E-5,NO
94,3,5.451488837808875E-5,NO
