ID,Size,PredictedProbability,ActualValue
0,1,9.232951258442454E-7,NO
1,9,1.0,NO
2,1,7.954490839798865E-6,NO
3,1,9.232951258442454E-7,NO
4,1,3.8501997034788076E-7,NO
5,5,2.2956263618401205E-5,NO
6,1,3.68246509339009E-4,NO
7,0,3.881245036933609E-7,NO
8,1,4.892261827785282E-7,NO
9,1,3.8501997034788076E-7,NO
10,1,4.892261827785282E-7,NO
11,1,9.930193999611742E-5,NO
12,1,4.892261827785282E-7,NO
13,1,3.8501997034788076E-7,NO
14,3,5.650287291468472E-7,NO
15,1,9.208718766746029E-7,NO
16,1,1.1701070136928557E-6,NO
17,1,2.6068604837928075E-6,NO
18,13,3.0058898156311818E-5,NO
19,0,2.226096417567732E-6,NO
20,3,1.4901177229082526E-5,NO
21,1,3.8501997034788076E-7,NO
22,3,9.844262882334771E-7,NO
23,32,0.9999999999994111,NO
24,1,3.8501997034788076E-7,NO
25,0,4.931709621545148E-7,NO
26,1,7.0299724938787E-7,NO
27,0,4.931709621545148E-7,NO
28,0,9.307399317538168E-7,NO
29,1,1.1418480644564702E-6,NO
30,1,0.9879522745790269,NO
31,0,1.1262056886221807E-5,NO
32,1,3.8501997034788076E-7,NO
33,1,4.892261827785282E-7,NO
34,5,6.21917084101993E-6,NO
35,9,2.6762928908268487E-5,NO
36,1,3.8501997034788076E-7,NO
37,8,1.5510057416999028E-5,NO
38,1,3.8501997034788076E-7,NO
39,1,3.8501997034788076E-7,NO
40,1,3.8501997034788076E-7,NO
41,1,3.8501997034788076E-7,NO
42,15,0.023036537428413054,NO
43,0,6.285215675828678E-6,NO
44,61,1.0,NO
45,3,1.8706083018661966E-5,NO
46,6,1.0418806933500106E-5,NO
47,7,2.3867013814142898E-5,NO
48,13,3.866132718050178E-6,NO
49,53,0.9999999999999999,NO
50,15,0.9999692170676762,NO
51,1,3.8501997034788076E-7,NO
52,12,0.00812655003771091,NO
53,1,3.8501997034788076E-7,NO
54,1,1.6407867115038167E-6,NO
55,1,1.1171974828376538E-5,NO
56,1,4.892261827785282E-7,NO
57,1,3.8501997034788076E-7,NO
58,1,3.8501997034788076E-7,NO
59,8,4.506811343535387E-6,NO
60,1,4.892261827785282E-7,NO
61,21,0.016627374322376546,NO
62,6,2.8564174800494974E-6,NO
63,3,1.4228276599064597E-6,NO
64,1,3.8501997034788076E-7,NO
65,6,0.1865458379126077,NO
66,0,4.931709621545148E-7,NO
67,1,9.208718766746029E-7,NO
68,8,1.4599244028248436E-6,NO
69,4,2.0512432132622604E-6,NO
70,1,3.8501997034788076E-7,NO
71,6,2.7854223981436396E-6,NO
72,14,2.8358005456746737E-4,NO
73,1,9.232951258442454E-7,NO
74,1,0.08885171770685497,NO
75,1,3.8501997034788076E-7,NO
76,0,6.285215675828678E-6,NO
77,1,3.8501997034788076E-7,NO
78,1,4.496327920187595E-6,NO
79,13,0.006583346757278723,NO
80,1,9.232951258442454E-7,NO
81,0,2.6278803471653343E-6,NO
82,0,4.931709621545148E-7,NO
83,1,3.8501997034788076E-7,NO
84,13,2.3525658858263987E-5,NO
85,3,2.0182956569288654E-5,NO
86,7,5.608153025072814E-7,NO
87,1,9.232951258442454E-7,NO
88,1,2.2568659548050775E-5,NO
89,12,0.0023058744767270596,NO
90,1,3.8501997034788076E-7,NO
91,9,0.002572142253016303,NO
92,1,3.8501997034788076E-7,NO
93,1,3.8501997034788076E-7,NO
94,13,0.0054044011226706086,NO
95,3,0.8785640234916162,NO
96,21,0.999999669679379,NO
97,5,1.5915863897222942E-6,NO
98,23,0.7315423214469512,NO
99,3,2.3336759372425314E-6,NO
100,3,1.4228276599064597E-6,NO
101,3,1.4901177229082526E-5,NO
102,1,4.892261827785282E-7,NO
103,1,0.45858286567741013,NO
104,9,0.9999999997389045,NO
105,1,3.8501997034788076E-7,NO
