ID,Size,PredictedProbability,ActualValue
0,1,1.967119615671424E-6,NO
1,1,8.561886704297508E-7,NO
2,0,1.6807342908256468E-6,NO
3,1,1.0139548041353536E-6,NO
4,1,1.0912648739939912E-6,NO
5,1,2.252054504727472E-6,NO
6,0,4.313175494273906E-6,NO
7,0,9.724064653862678E-7,NO
8,18,0.0011278431089822797,NO
9,1,1.3014410457848226E-5,NO
10,1,1.0912648739939912E-6,NO
11,3,2.234414053389374E-6,NO
12,15,0.13345310006477673,NO
13,1,1.0912648739939912E-6,NO
14,1,1.0139548041353536E-6,NO
15,1,8.055091987439098E-7,NO
16,13,0.9758398450269865,NO
17,1,1.0777488396122622E-6,NO
18,39,0.9999999891944045,NO
19,1,1.0139548041353536E-6,NO
20,0,7.725022287993558E-7,NO
21,0,7.725022287993558E-7,NO
22,1,2.5351566457426273E-6,NO
23,1,1.0777488396122622E-6,NO
24,1,8.561886704297508E-7,NO
25,1,1.8628108276891868E-6,NO
26,1,8.055091987439098E-7,NO
27,5,7.0363273511199675E-6,NO
28,13,2.3959752219280276E-4,NO
29,1,1.3736567893632246E-6,NO
30,1,5.597872391916831E-6,NO
31,5,3.734747412850013E-5,NO
32,32,0.999999999998661,NO
33,1,8.055091987439098E-7,NO
34,5,1.9691626181713176E-5,NO
35,1,1.0912648739939912E-6,NO
36,1,1.5195157033707952E-6,NO
37,1,1.0777488396122622E-6,NO
38,1,8.055091987439098E-7,NO
39,28,0.5138726641662795,NO
40,3,1.4281949087262282E-6,NO
41,0,1.0458657437041062E-6,NO
42,115,1.0,NO
43,8,1.6112281402514874E-5,NO
44,28,0.9999777769933385,NO
45,4,1.2367086779778657E-5,NO
46,1,8.055091987439098E-7,NO
47,1,1.3736567893632246E-6,NO
48,11,1.354852503224037E-5,NO
49,3,2.332007508743001E-6,NO
50,1,8.055091987439098E-7,NO
51,1,1.0777488396122622E-6,NO
52,1,8.055091987439098E-7,NO
53,13,5.636544012563353E-4,NO
54,4,5.100926326437895E-6,NO
55,0,4.313175494273906E-6,NO
56,1,8.055091987439098E-7,NO
57,7,9.632744918074541E-6,NO
58,1,6.780275784208226E-5,NO
59,26,0.9911551930189804,NO
60,2,4.499692563806182E-6,NO
61,1,8.055091987439098E-7,NO
62,1,9.399727162250624E-6,NO
63,0,1.317369134638825E-6,NO
64,1,1.0139548041353536E-6,NO
65,1,1.5613236452962526E-6,NO
