ID,Size,PredictedProbability,ActualValue
0,15,2.1037130535394975E-5,NO
1,0,1.440959563792721E-7,NO
2,1,8.203617748138857E-4,NO
3,1,8.203617748138857E-4,NO
4,1,8.203617748138857E-4,NO
5,0,9.830846522397028E-8,NO
6,35,2.103792717511129E-6,NO
7,7,1.4025304454296443E-6,NO
8,7,4.207567731321555E-6,NO
9,0,7.433926701928755E-8,NO
10,2,1.4025304454296443E-6,NO
11,7,4.207567731321555E-6,NO
12,1,6.257953765235973E-4,NO
13,0,1.440959563792721E-7,NO
14,2,2.2145269870009481E-7,NO
15,0,7.433926701928755E-8,NO
16,1,8.203617748138857E-4,NO
17,1,9.476581849995566E-8,NO
18,1,8.203617748138857E-4,NO
19,5,2.103792717511129E-6,NO
20,1,6.257953765235973E-4,NO
21,1,6.257953765235973E-4,NO
22,9,4.207567731321555E-6,NO
23,4,1.6183036617356956E-6,NO
24,0,9.830846522397028E-8,NO
25,0,1.440959563792721E-7,NO
26,2,2.2145269870009481E-7,NO
27,0,1.440959563792721E-7,NO
28,7,2.103792717511129E-6,NO
29,1,6.257953765235973E-4,NO
30,1,8.203617748138857E-4,NO
31,1,6.257953765235973E-4,NO
32,1,8.203617748138857E-4,NO
33,1,6.257953765235973E-4,NO
34,1,6.257953765235973E-4,NO
35,1,6.257953765235973E-4,NO
36,9,4.207567731321555E-6,NO
37,5,4.207567731321555E-6,NO
38,1,6.257953765235973E-4,NO
39,1,9.476581849995566E-8,NO
40,1,6.257953765235973E-4,NO
41,0,7.433926701928755E-8,NO
42,6,1.0518786552783271E-5,NO
43,1,6.257953765235973E-4,NO
44,0,9.830846522397028E-8,NO
45,1,6.257953765235973E-4,NO
46,1,8.415192114628382E-7,NO
47,0,7.433926701928755E-8,NO
48,22,4.207567731321555E-6,NO
49,1,8.203617748138857E-4,NO
50,1,6.257953765235973E-4,NO
51,0,1.440959563792721E-7,NO
52,1,6.257953765235973E-4,NO
53,0,7.433926701928755E-8,NO
54,0,1.440959563792721E-7,NO
55,5,1.4025304454296443E-6,NO
56,7,4.207567731321555E-6,NO
57,6,0.9999789628694647,NO
58,1,8.203617748138857E-4,NO
59,3,1.4025304454296443E-6,NO
60,1,6.257953765235973E-4,NO
61,1,8.203617748138857E-4,NO
62,1,6.257953765235973E-4,NO
63,2,2.2145269870009481E-7,NO
64,13,2.3375463710761367E-6,NO
65,0,1.440959563792721E-7,NO
66,34,0.9999789628694647,NO
67,1,6.257953765235973E-4,NO
68,24,2.1037130535394975E-5,NO
69,1,6.257953765235973E-4,NO
70,63,5.259448599408838E-6,NO
71,1,6.257953765235973E-4,NO
72,1,7.012662062620268E-7,NO
73,4,0.035714983402533276,NO
74,0,1.440959563792721E-7,NO
75,0,1.440959563792721E-7,NO
76,2,1.0518786552783271E-5,NO
77,1,6.257953765235973E-4,NO
78,3,1.4025304454296443E-6,NO
79,1,8.203617748138857E-4,NO
80,1,8.203617748138857E-4,NO
81,14,4.207567731321555E-6,NO
82,1,6.257953765235973E-4,NO
83,1,6.257953765235973E-4,NO
84,0,1.440959563792721E-7,NO
85,1,8.203617748138857E-4,NO
86,0,1.440959563792721E-7,NO
87,1,8.203617748138857E-4,NO
88,1,6.257953765235973E-4,NO
89,1,9.476581849995566E-8,NO
90,1,6.257953765235973E-4,NO
91,14,4.207567731321555E-6,NO
92,6,1.4025304454296443E-6,NO
93,1,8.203617748138857E-4,NO
94,2,2.2145269870009481E-7,NO
95,1,8.203617748138857E-4,NO
96,5,4.207567731321555E-6,NO
97,5,4.207567731321555E-6,NO
98,0,7.433926701928755E-8,NO
99,1,6.257953765235973E-4,NO
100,0,7.433926701928755E-8,NO
101,1,8.203617748138857E-4,NO
102,9,2.1037130535394975E-5,NO
103,1,6.257953765235973E-4,NO
104,2,2.2145269870009481E-7,NO
105,6,0.9999789628694647,NO
106,2,4.207567731321555E-6,NO
107,1,8.203617748138857E-4,NO
108,1,6.257953765235973E-4,NO
109,6,2.103792717511129E-6,NO
110,2,4.207567731321555E-6,NO
111,3,3.8250908363446363E-7,NO
112,1,8.203617748138857E-4,NO
113,8,7.012573544365047E-6,NO
114,5,1.4025304454296443E-6,NO
115,31,2.103792717511129E-6,NO
116,0,7.433926701928755E-8,NO
117,1,8.203617748138857E-4,NO
118,2,1.4025304454296443E-6,NO
119,2,2.2145269870009481E-7,NO
120,36,0.9999789628694647,NO
121,0,7.433926701928755E-8,NO
122,2,8.415192114628382E-7,NO
123,0,7.433926701928755E-8,NO
124,1,6.257953765235973E-4,NO
125,1,6.257953765235973E-4,NO
126,0,7.433926701928755E-8,NO
127,22,4.207567731321555E-6,NO
128,1,6.257953765235973E-4,NO
129,7,2.6297381306769475E-6,NO
130,1,6.257953765235973E-4,NO
131,10,2.103792717511129E-6,NO
132,7,4.207567731321555E-6,NO
133,1,9.476581849995566E-8,NO
134,1,6.257953765235973E-4,NO
135,6,0.9999789628694647,NO
136,7,3.506311360448808E-6,NO
137,2,2.2145269870009481E-7,NO
138,0,1.440959563792721E-7,NO
139,3,3.8250908363446363E-7,NO
140,0,1.440959563792721E-7,NO
141,1,6.257953765235973E-4,NO
142,1,8.203617748138857E-4,NO
143,1,8.203617748138857E-4,NO
144,1,6.257953765235973E-4,NO
145,1,9.830846522397028E-8,NO
146,3,1.4025304454296443E-6,NO
147,7,2.6297381306769475E-6,NO
148,8,1.4025304454296443E-6,NO
149,1,3.690877221861952E-7,NO
150,1,8.203617748138857E-4,NO
151,1,8.203617748138857E-4,NO
152,1,6.257953765235973E-4,NO
153,1,6.257953765235973E-4,NO
154,1,8.203617748138857E-4,NO
155,1,6.257953765235973E-4,NO
156,1,3.690877221861952E-7,NO
157,12,0.2500026297242997,NO
158,5,4.207567731321555E-6,NO
159,3,3.8250908363446363E-7,NO
160,0,9.830846522397028E-8,NO
161,1,8.203617748138857E-4,NO
162,1,6.257953765235973E-4,NO
163,0,7.433926701928755E-8,NO
164,6,0.9999789628694647,NO
165,3,0.027778329700383943,NO
166,1,8.203617748138857E-4,NO
167,4,1.4025304454296443E-6,NO
168,1,6.257953765235973E-4,NO
169,1,6.257953765235973E-4,NO
170,0,9.830846522397028E-8,NO
171,0,1.6565361200246558E-7,NO
172,158,4.207567731321555E-6,NO
173,1,8.203617748138857E-4,NO
174,1,8.203617748138857E-4,NO
175,3,0.027778329700383943,NO
176,1,6.257953765235973E-4,NO
177,1,6.257953765235973E-4,NO
178,1,6.257953765235973E-4,NO
179,2,8.415192114628382E-7,NO
180,1,8.203617748138857E-4,NO
181,0,7.433926701928755E-8,NO
182,8,2.3375463710761367E-6,NO
183,1,6.257953765235973E-4,NO
184,4,4.207567731321555E-6,NO
185,2,2.2145269870009481E-7,NO
186,0,1.440959563792721E-7,NO
187,1,6.257953765235973E-4,NO
188,1,9.476581849995566E-8,NO
189,3,1.0519005634189799E-7,NO
190,9,4.207567731321555E-6,NO
191,7,2.1037130535394975E-5,NO
192,0,1.440959563792721E-7,NO
193,1,6.257953765235973E-4,NO
194,2,2.2145269870009481E-7,NO
195,1,6.257953765235973E-4,NO
196,4,4.207567731321555E-6,NO
197,1,9.476581849995566E-8,NO
198,28,4.207567731321555E-6,NO
199,2,1.4025304454296443E-6,NO
200,1,8.203617748138857E-4,NO
201,38,0.9999789628694647,NO
202,0,1.440959563792721E-7,NO
203,1,9.476581849995566E-8,NO
